desviations_matrix_abs,subj,cond
0.053972976621848,CARR3,CONTROL
0.000579216263707993,CARR3,CONTROL
0.035443935486058,CARR3,CONTROL
0.0036931991185334,CARR3,CONTROL
0.050876337515262,CARR3,CONTROL
0.040903422012784,CARR3,CONTROL
0.000362686602717044,CARR3,CONTROL
0.057861644818413,CARR3,CONTROL
0.047058950413966,CARR3,CONTROL
0.030366456803399,CARR3,CONTROL
0.089659184748126,CARR3,CONTROL
0.018545306640841,CARR3,CONTROL
0.005354210319132,CARR3,CONTROL
0.062866557634669,CARR3,CONTROL
0.014080633197049,CARR3,CONTROL
0.02156746126709,CARR3,CONTROL
0.053834546070175,CARR3,CONTROL
0.02967242734212,CARR3,CONTROL
0.061567092976505,CARR3,CONTROL
0.004572432522594,CARR3,CONTROL
0.041860960973554,CARR3,CONTROL
0.07973372035486,CARR3,CONTROL
0.024022887582688,CARR3,CONTROL
0.114094632739386,CARR3,CONTROL
0.024515223073452,CARR3,CONTROL
0.0280076518207257,CARR3,CONTROL
0.012002693645429,CARR3,CONTROL
0.00328024926506298,CARR3,CONTROL
0.0012036662223531,CARR3,CONTROL
0.041653371425436,CARR3,CONTROL
0.0626945621020875,CARR3,CONTROL
0.102028758722395,CARR3,CONTROL
0.010211482494817,CARR3,CONTROL
0.026537097196621,CARR3,CONTROL
0.018296458799632,CARR3,CONTROL
0.036954170312028,CARR3,CONTROL
0.066140199057667,CARR3,CONTROL
0.156128699559797,CARR4,CONTROL
0.0957550882632749,CARR4,CONTROL
0.076647006642069,CARR4,CONTROL
0.00651611638702099,CARR4,CONTROL
0.066387131904742,CARR4,CONTROL
0.00014190134245895,CARR4,CONTROL
0.0636259066396649,CARR4,CONTROL
0.031643619833611,CARR4,CONTROL
0.0180971369942491,CARR4,CONTROL
0.174558889094325,CARR4,CONTROL
0.060700174027107,CARR4,CONTROL
0.052664805940173,CARR4,CONTROL
0.11383539548625,CARR4,CONTROL
0.050058107199388,CARR4,CONTROL
0.114384392399705,CARR4,CONTROL
0.081993971468244,CARR4,CONTROL
0.052285110487471,CARR4,CONTROL
0.143308403892896,CARR4,CONTROL
0.015900130561048,CARR4,CONTROL
0.0419443031060797,CARR4,CONTROL
0.077921028110058,CARR4,CONTROL
0.040402495950013,CARR4,CONTROL
0.028486709986181,CARR4,CONTROL
0.043570088542225,CARR4,CONTROL
0.042473337906762,CARR4,CONTROL
0.090080637703382,CARR4,CONTROL
0.049086005768721,CARR4,CONTROL
0.012353243441039,CARR4,CONTROL
0.021825209094114,CARR4,CONTROL
0.022283989708211,CARR4,CONTROL
0.0614837062400833,CARR4,CONTROL
0.064950680431615,CARR4,CONTROL
0.00111173006214199,CARR4,CONTROL
0.054480566669605,CARR4,CONTROL
0.063068934165633,CARR4,CONTROL
0.0124926103134231,CARR4,CONTROL
0.018157991000193,CARR4,CONTROL
0.0253669848895081,CARR4,CONTROL
0.034547363256585,CARR4,CONTROL
0.130255021431657,CARR4,CONTROL
0.027959794560817,CARR4,CONTROL
0.00048035691029899,CARR4,CONTROL
0.037354599308858,CARR4,CONTROL
0.011409379732481,CARR4,CONTROL
0.092321106406804,CARR4,CONTROL
0.021030375530753,CARR4,CONTROL
0.0358812417694688,CARR4,CONTROL
0.006137214627984,CARR4,CONTROL
0.10034514668513,CARR4,CONTROL
0.032930165592701,CARR4,CONTROL
0.059052691215785,CARR4,CONTROL
0.101586703232062,CARR4,CONTROL
0.048286816737604,CARR4,CONTROL
0.0752492415550327,CARR4,CONTROL
0.132124829333326,CARR4,CONTROL
0.019105504291614,CARR5,CONTROL
0.036573295962637,CARR5,CONTROL
0.127530915904223,CARR5,CONTROL
0.114252611161018,CARR5,CONTROL
0.02034687243623,CARR5,CONTROL
0.00110340152941801,CARR5,CONTROL
0.172024224581557,CARR5,CONTROL
0.00109612849138196,CARR5,CONTROL
0.020987871066785,CARR5,CONTROL
0.085643878033565,CARR5,CONTROL
0.041056012858257,CARR5,CONTROL
0.10615321593322,CARR5,CONTROL
0.187381674518478,CARR5,CONTROL
0.055944671282789,CARR5,CONTROL
0.037425021751246,CARR5,CONTROL
0.111809285152416,CARR5,CONTROL
0.068624477304523,CARR5,CONTROL
0.062384170804824,CARR5,CONTROL
0.039278948141769,CARR5,CONTROL
0.165634504647798,CARR5,CONTROL
0.00624010698328104,CARR5,CONTROL
0.052063117865332,CARR5,CONTROL
0.00326615756006499,CARR5,CONTROL
0.027789032680241,CARR5,CONTROL
0.031372084112,CARR5,CONTROL
0.006432852526633,CARR5,CONTROL
0.012940675022789,CARR5,CONTROL
0.220612138892058,CARR5,CONTROL
0.030545461819848,CARR5,CONTROL
0.095527625719884,CARR5,CONTROL
0.166095376700565,CARR5,CONTROL
0.00283169529663002,CARR5,CONTROL
0.0875411735358763,CARR5,CONTROL
0.089511212413922,CARR5,CONTROL
0.049651175070225,CARR5,CONTROL
0.0383642536663901,CARR5,CONTROL
0.14293007229531,CARR5,CONTROL
0.0113541630387593,CARR5,CONTROL
0.0603231624548241,CARR5,CONTROL
0.136505291343389,CARR5,CONTROL
0.000956708325388994,CARR5,CONTROL
0.045896429687266,CARR5,CONTROL
0.016216383638825,CARR5,CONTROL
0.013079682834988,CARR5,CONTROL
0.068102816500151,CARR5,CONTROL
0.026530951465502,CARR5,CONTROL
0.0134677241434392,CARR5,CONTROL
0.018221223040588,CARR5,CONTROL
0.016380119805152,CARR5,CONTROL
0.027702475316272,CARR5,CONTROL
0.05788707830095,CARR5,CONTROL
0.154234245374173,CARR5,CONTROL
0.009543049555017,CARR5,CONTROL
0.097236698090581,CARR5,CONTROL
0.068022104507922,CARR5,CONTROL
0.307755537070626,CARR6,CONTROL
0.291523866585794,CARR6,CONTROL
0.197864979659733,CARR6,CONTROL
0.11977362113084,CARR6,CONTROL
0.0686972716244503,CARR6,CONTROL
0.158061780625725,CARR6,CONTROL
0.405663703366309,CARR6,CONTROL
0.188515482799375,CARR6,CONTROL
0.0163829174069671,CARR6,CONTROL
0.196679345684673,CARR6,CONTROL
0.063650660570302,CARR6,CONTROL
0.116098784374362,CARR6,CONTROL
0.107247777315821,CARR6,CONTROL
0.0973566023982307,CARR6,CONTROL
0.0227299690072697,CARR6,CONTROL
0.146554783370124,CARR6,CONTROL
0.156578712419544,CARR6,CONTROL
0.081648115205544,CARR6,CONTROL
0.187379644030596,CARR6,CONTROL
0.122808272305584,CARR6,CONTROL
0.0158953904937039,CARR6,CONTROL
0.043781484323826,CARR6,CONTROL
0.00108153308800707,CARR6,CONTROL
0.0414719580397309,CARR6,CONTROL
0.119285277610198,CARR6,CONTROL
0.105269556891754,CARR6,CONTROL
0.117506103017464,CARR6,CONTROL
0.0726486945401064,CARR6,CONTROL
0.04750190029683,CARR6,CONTROL
0.14061808277182,CARR6,CONTROL
0.211440218991536,CARR6,CONTROL
0.150392335858274,CARR6,CONTROL
0.0713283103262,CARR6,CONTROL
0.297182570323255,CARR6,CONTROL
0.014861223146853,CARR6,CONTROL
0.00725002984121803,CARR6,CONTROL
0.134034966559408,CARR6,CONTROL
0.0278982647648827,CARR6,CONTROL
0.043742519909599,CARR6,CONTROL
0.031974358172666,CARR6,CONTROL
0.065014584224557,CARR6,CONTROL
0.04162117098749,CARR6,CONTROL
0.056749474319513,CARR6,CONTROL
0.015320488178969,CARR6,CONTROL
0.223514949911572,CARR6,CONTROL
0.00885755059637294,CARR6,CONTROL
0.141283210683323,CARR6,CONTROL
0.068408835300874,CARR6,CONTROL
0.0515573503478772,CARR6,CONTROL
0.274851586184979,CARR6,CONTROL
0.208453335544595,CARR6,CONTROL
0.381693132501662,CARR6,CONTROL
2.36382283629877e-05,CARR6,CONTROL
0.222613040148865,CARR6,CONTROL
0.065531257471605,CARR6,CONTROL
0.012989364550342,CARR7,CONTROL
0.040387155582609,CARR7,CONTROL
0.034660166242918,CARR7,CONTROL
0.0339279518264219,CARR7,CONTROL
0.00286482032018501,CARR7,CONTROL
0.030125094925052,CARR7,CONTROL
0.075636491584003,CARR7,CONTROL
0.017689105697721,CARR7,CONTROL
0.017763397072039,CARR7,CONTROL
0.046249842228584,CARR7,CONTROL
0.035052457354371,CARR7,CONTROL
0.00914872845937303,CARR7,CONTROL
0.0366009259527122,CARR7,CONTROL
0.00758162181532401,CARR7,CONTROL
0.0123810163744564,CARR7,CONTROL
0.037335312764656,CARR7,CONTROL
0.00519298891235398,CARR7,CONTROL
0.011700273863344,CARR7,CONTROL
0.020343574444712,CARR7,CONTROL
0.00420815661302298,CARR7,CONTROL
0.00671682105925597,CARR7,CONTROL
0.0139173414635929,CARR7,CONTROL
0.00881116123694903,CARR7,CONTROL
0.0104398593591449,CARR7,CONTROL
0.024147066152665,CARR7,CONTROL
0.021853183375022,CARR7,CONTROL
0.043446844974686,CARR7,CONTROL
0.022413119527752,CARR7,CONTROL
0.017298608169767,CARR7,CONTROL
0.0210560486373,CARR7,CONTROL
0.02999026001457,CARR7,CONTROL
0.00605583364854695,CARR7,CONTROL
0.010820059129759,CARR7,CONTROL
0.0186540839561976,CARR7,CONTROL
0.012827208719979,CARR7,CONTROL
0.013969179975282,CARR7,CONTROL
0.0215878761042719,CARR7,CONTROL
0.0010996016351507,CARR7,CONTROL
0.00978262225315196,CARR7,CONTROL
0.0563895895995163,CARR7,CONTROL
0.000269545157077999,CARR7,CONTROL
0.005372434729532,CARR7,CONTROL
0.0050941897474782,CARR7,CONTROL
0.00959522497614901,CARR7,CONTROL
0.00798526186138998,CARR7,CONTROL
0.0122026034862569,CARR7,CONTROL
0.00515782574663599,CARR7,CONTROL
0.00679675119386902,CARR7,CONTROL
0.044633953515031,CARR7,CONTROL
0.021884774833021,CARR7,CONTROL
0.024353271054733,CARR7,CONTROL
0.062574133734616,CARR7,CONTROL
0.00668168043566997,CARR7,CONTROL
0.00597216314273102,CARR7,CONTROL
0.038714740548604,CARR7,CONTROL
0.05189056598095,CARR8,CONTROL
0.043762981190876,CARR8,CONTROL
0.021849415729967,CARR8,CONTROL
0.00222342538308007,CARR8,CONTROL
0.0019040555289954,CARR8,CONTROL
0.015178181493255,CARR8,CONTROL
0.103902475791337,CARR8,CONTROL
0.015137736249716,CARR8,CONTROL
0.013114884667874,CARR8,CONTROL
0.045671101482857,CARR8,CONTROL
0.030152528292036,CARR8,CONTROL
0.011270646192798,CARR8,CONTROL
0.119869459368856,CARR8,CONTROL
0.042165972812817,CARR8,CONTROL
0.0356698648876354,CARR8,CONTROL
0.00065682515911103,CARR8,CONTROL
0.00479415708763498,CARR8,CONTROL
0.051093396950391,CARR8,CONTROL
0.0054048517915839,CARR8,CONTROL
0.002611428443358,CARR8,CONTROL
0.057605629590937,CARR8,CONTROL
0.044773824392736,CARR8,CONTROL
0.00292737915214603,CARR8,CONTROL
0.017786447141204,CARR8,CONTROL
0.00384585084397399,CARR8,CONTROL
0.0412780174472291,CARR8,CONTROL
0.014870020420314,CARR8,CONTROL
0.104960993069991,CARR8,CONTROL
0.025355376229427,CARR8,CONTROL
0.00831932704361699,CARR8,CONTROL
0.0122246231145538,CARR8,CONTROL
0.020343038877433,CARR8,CONTROL
0.040395941018352,CARR8,CONTROL
0.0535093931841338,CARR8,CONTROL
0.0456659758115703,CARR8,CONTROL
0.000734240179974033,CARR8,CONTROL
0.117587519788666,CARR8,CONTROL
0.0782688684065474,CARR8,CONTROL
0.00578577951217096,CARR8,CONTROL
0.0771948393265638,CARR8,CONTROL
0.021189435658619,CARR8,CONTROL
0.051828564838408,CARR8,CONTROL
0.0148048594141105,CARR8,CONTROL
0.0121021518851619,CARR8,CONTROL
0.02966285958756,CARR8,CONTROL
0.050742703483513,CARR8,CONTROL
0.005785142195469,CARR8,CONTROL
0.019469001898717,CARR8,CONTROL
0.0284117319083547,CARR8,CONTROL
0.018135274705798,CARR8,CONTROL
0.096909916596932,CARR8,CONTROL
0.036408225420032,CARR8,CONTROL
0.00574528747306902,CARR8,CONTROL
0.00775643798748704,CARR8,CONTROL
0.04841855887926,CARR8,CONTROL
0.074405238923192,CARR9,CONTROL
0.00899191051461196,CARR9,CONTROL
0.116623301804194,CARR9,CONTROL
0.006098394763833,CARR9,CONTROL
0.126149166293834,CARR9,CONTROL
0.0155925251777831,CARR9,CONTROL
0.045981405751198,CARR9,CONTROL
0.00624981928433704,CARR9,CONTROL
0.021120576542947,CARR9,CONTROL
0.152664789590525,CARR9,CONTROL
0.074306091647272,CARR9,CONTROL
0.044600616692124,CARR9,CONTROL
0.105815997432137,CARR9,CONTROL
0.098116206012478,CARR9,CONTROL
0.0928641918022329,CARR9,CONTROL
0.106496715674386,CARR9,CONTROL
0.00304268994418699,CARR9,CONTROL
0.011933769387697,CARR9,CONTROL
0.041304686562901,CARR9,CONTROL
0.089762643558297,CARR9,CONTROL
0.00359472651172399,CARR9,CONTROL
0.152282808545243,CARR9,CONTROL
0.099079939423526,CARR9,CONTROL
0.011821118527222,CARR9,CONTROL
0.022467486895602,CARR9,CONTROL
0.069114506428777,CARR9,CONTROL
0.12838579995831,CARR9,CONTROL
0.127600378088957,CARR9,CONTROL
0.024577770087518,CARR9,CONTROL
0.0960214628744138,CARR9,CONTROL
0.177517976674376,CARR9,CONTROL
0.041124330086249,CARR9,CONTROL
0.113824482855714,CARR9,CONTROL
0.0438330352091805,CARR9,CONTROL
0.22929451786426,CARR9,CONTROL
0.012527412248589,CARR9,CONTROL
0.00779342800977001,CARR9,CONTROL
0.013241574550233,CARR9,CONTROL
0.048664066440443,CARR9,CONTROL
0.153547106152731,CARR9,CONTROL
0.144689230584878,CARR9,CONTROL
0.251184463996685,CARR9,CONTROL
0.0050363377982297,CARR9,CONTROL
0.081476318449732,CARR9,CONTROL
0.033312604390494,CARR9,CONTROL
0.071025813731923,CARR9,CONTROL
0.0184745780218406,CARR9,CONTROL
0.066136871807508,CARR9,CONTROL
0.130147914495818,CARR9,CONTROL
0.03017149930786,CARR9,CONTROL
0.061223078401982,CARR9,CONTROL
0.202109929009386,CARR9,CONTROL
0.018069686741183,CARR9,CONTROL
0.027105289866912,CARR9,CONTROL
0.078228980711674,CARR9,CONTROL
0.017786220916882,CARR10,CONTROL
0.022885912697306,CARR10,CONTROL
0.035998899691433,CARR10,CONTROL
0.010569379524237,CARR10,CONTROL
0.0205650163514963,CARR10,CONTROL
0.0246573893111189,CARR10,CONTROL
0.00340715316262297,CARR10,CONTROL
0.025602736734148,CARR10,CONTROL
0.017111316779701,CARR10,CONTROL
0.00604801446479529,CARR10,CONTROL
0.022888843283473,CARR10,CONTROL
0.00516053072664502,CARR10,CONTROL
0.0212854987153447,CARR10,CONTROL
0.014475143094091,CARR10,CONTROL
0.001703992076656,CARR10,CONTROL
0.022130552494609,CARR10,CONTROL
0.00769781050664697,CARR10,CONTROL
0.00476293292444402,CARR10,CONTROL
0.00522698775057501,CARR10,CONTROL
0.017003476016047,CARR10,CONTROL
0.017394147934256,CARR10,CONTROL
0.0039232724295144,CARR10,CONTROL
9.2660331150185e-06,CARR10,CONTROL
0.0137799750572071,CARR10,CONTROL
0.00740318811775997,CARR10,CONTROL
0.028826445516704,CARR10,CONTROL
0.00473903326637198,CARR10,CONTROL
0.0228085784122445,CARR10,CONTROL
0.024314600048695,CARR10,CONTROL
0.00117506721598501,CARR10,CONTROL
0.00726449917534899,CARR10,CONTROL
0.00775369901471995,CARR10,CONTROL
0.00806830277665599,CARR10,CONTROL
0.011160333711132,CARR10,CONTROL
0.04529937334873,CARR10,CONTROL
0.000784426074111,CARR10,CONTROL
0.00884401598220108,CARR10,CONTROL
0.00517602440422089,CARR10,CONTROL
0.00857218947805705,CARR10,CONTROL
0.0282306122556648,CARR10,CONTROL
0.01475673656494,CARR10,CONTROL
0.000135747081797699,CARR10,CONTROL
0.005547188914548,CARR10,CONTROL
0.00829277692705823,CARR10,CONTROL
0.022069072343657,CARR10,CONTROL
0.000681215252513967,CARR10,CONTROL
0.0091930411093183,CARR10,CONTROL
0.00708488670635898,CARR10,CONTROL
0.017632058277702,CARR10,CONTROL
0.00308755577053399,CARR10,CONTROL
0.017595203712256,CARR10,CONTROL
0.00467648965637998,CARR10,CONTROL
0.027807002302914,CARR10,CONTROL
0.00971521845250395,CARR10,CONTROL
0.015653909135318,CARR10,CONTROL
0.0448019571427,CARR11,CONTROL
0.068803956863039,CARR11,CONTROL
0.09353877226288,CARR11,CONTROL
0.105069240305567,CARR11,CONTROL
0.118244105324097,CARR11,CONTROL
0.018849845575265,CARR11,CONTROL
0.096770600819681,CARR11,CONTROL
0.00499824390866899,CARR11,CONTROL
0.016322997392589,CARR11,CONTROL
0.057642993649684,CARR11,CONTROL
0.016896661671628,CARR11,CONTROL
0.206914961922081,CARR11,CONTROL
0.0201544575690329,CARR11,CONTROL
0.111749693050014,CARR11,CONTROL
0.0259067571001922,CARR11,CONTROL
0.031473101362052,CARR11,CONTROL
0.031565378658419,CARR11,CONTROL
0.024608860556964,CARR11,CONTROL
0.02133196810584,CARR11,CONTROL
0.05387683820775,CARR11,CONTROL
0.0285310071052101,CARR11,CONTROL
0.018999017551901,CARR11,CONTROL
0.0355076410316251,CARR11,CONTROL
0.010785036416912,CARR11,CONTROL
0.044936073112697,CARR11,CONTROL
0.053665305605596,CARR11,CONTROL
0.044981297165397,CARR11,CONTROL
0.015228380945561,CARR11,CONTROL
0.014111932925151,CARR11,CONTROL
0.0123611809836749,CARR11,CONTROL
0.031086082740696,CARR11,CONTROL
0.048368403546063,CARR11,CONTROL
0.050994765219976,CARR11,CONTROL
0.0947695606672605,CARR11,CONTROL
0.016916528164166,CARR11,CONTROL
0.032696512719074,CARR11,CONTROL
0.040881479258261,CARR11,CONTROL
0.074597188345583,CARR11,CONTROL
0.027592987372961,CARR11,CONTROL
0.0408269239070836,CARR11,CONTROL
0.0546109786860517,CARR11,CONTROL
0.059833842129567,CARR11,CONTROL
0.087098848965193,CARR11,CONTROL
0.057939017209396,CARR11,CONTROL
0.00362653365960397,CARR11,CONTROL
0.022007064630471,CARR11,CONTROL
0.010484020470727,CARR11,CONTROL
0.034799127247707,CARR11,CONTROL
0.0332107728934229,CARR11,CONTROL
0.055695035663746,CARR11,CONTROL
0.047493150184958,CARR11,CONTROL
0.130149368590675,CARR11,CONTROL
0.00258751364272802,CARR11,CONTROL
0.070130125455073,CARR11,CONTROL
0.00693794380992702,CARR11,CONTROL
0.019986055861406,CARR12,CONTROL
0.060017854488889,CARR12,CONTROL
0.058612103874482,CARR12,CONTROL
0.017758911670551,CARR12,CONTROL
0.0117699743247961,CARR12,CONTROL
0.033350660384854,CARR12,CONTROL
0.063394278677078,CARR12,CONTROL
0.012787053157473,CARR12,CONTROL
0.062458205579333,CARR12,CONTROL
0.0769810546406795,CARR12,CONTROL
0.030991657481543,CARR12,CONTROL
0.057807455659223,CARR12,CONTROL
0.0187349454659656,CARR12,CONTROL
0.061723185411382,CARR12,CONTROL
0.0168904499963572,CARR12,CONTROL
0.016563741814982,CARR12,CONTROL
0.0191720107052031,CARR12,CONTROL
0.027570567805933,CARR12,CONTROL
0.062714113732937,CARR12,CONTROL
0.02482740744341,CARR12,CONTROL
0.0205921956501439,CARR12,CONTROL
0.0473200147298553,CARR12,CONTROL
0.011975893566761,CARR12,CONTROL
0.0302857535475211,CARR12,CONTROL
0.049343987649841,CARR12,CONTROL
0.061395140167407,CARR12,CONTROL
0.032139825884755,CARR12,CONTROL
0.0500699772512191,CARR12,CONTROL
0.028355234041031,CARR12,CONTROL
0.0227233993138639,CARR12,CONTROL
0.0889997631081506,CARR12,CONTROL
0.036127349094505,CARR12,CONTROL
0.025672941947196,CARR12,CONTROL
0.0316502185732102,CARR12,CONTROL
0.02724767151817,CARR12,CONTROL
0.00995588539178394,CARR12,CONTROL
0.012174096025224,CARR12,CONTROL
0.0282299565568335,CARR12,CONTROL
0.0491853610099861,CARR12,CONTROL
0.0374279167282098,CARR12,CONTROL
0.0420478448200802,CARR12,CONTROL
0.0678623912955221,CARR12,CONTROL
0.001743534646099,CARR12,CONTROL
0.0324345448455704,CARR12,CONTROL
0.076071316128365,CARR12,CONTROL
0.034573306738882,CARR12,CONTROL
0.00241060501794081,CARR12,CONTROL
0.00611578584893202,CARR12,CONTROL
0.0162978768347464,CARR12,CONTROL
0.037870335106743,CARR12,CONTROL
0.070915535749346,CARR12,CONTROL
0.069860123737423,CARR12,CONTROL
0.002275254077862,CARR12,CONTROL
0.01635822411921,CARR12,CONTROL
0.00573964057602899,CARR12,CONTROL
0.011661433072655,CARR13,CONTROL
0.06525259766329,CARR13,CONTROL
0.05869066519745,CARR13,CONTROL
0.186826756505215,CARR13,CONTROL
0.0147105600217874,CARR13,CONTROL
0.073486776229393,CARR13,CONTROL
0.126291462511262,CARR13,CONTROL
0.042659059332122,CARR13,CONTROL
0.0737369604146961,CARR13,CONTROL
0.032303725661472,CARR13,CONTROL
0.00697655449707502,CARR13,CONTROL
0.010502464782699,CARR13,CONTROL
0.0183162757473795,CARR13,CONTROL
0.017611858705706,CARR13,CONTROL
0.0076470629580045,CARR13,CONTROL
0.00836233425550698,CARR13,CONTROL
0.00299727659655902,CARR13,CONTROL
0.00844972425960699,CARR13,CONTROL
0.013032959077522,CARR13,CONTROL
0.00208053829977101,CARR13,CONTROL
0.049902885758951,CARR13,CONTROL
0.0059686618126344,CARR13,CONTROL
0.020133005471449,CARR13,CONTROL
0.04421330508139,CARR13,CONTROL
0.037438858767062,CARR13,CONTROL
0.040596088678833,CARR13,CONTROL
0.043406194251159,CARR13,CONTROL
0.043733567373803,CARR13,CONTROL
0.00786233317705304,CARR13,CONTROL
0.011486109421752,CARR13,CONTROL
0.019500566423801,CARR13,CONTROL
0.00240504518311202,CARR13,CONTROL
0.012124951743908,CARR13,CONTROL
0.0110575798134423,CARR13,CONTROL
0.00817332435707599,CARR13,CONTROL
0.048119721473117,CARR13,CONTROL
0.099979188019342,CARR13,CONTROL
0.0322076897925657,CARR13,CONTROL
0.030789198989943,CARR13,CONTROL
0.044764350779246,CARR13,CONTROL
0.015943358053594,CARR13,CONTROL
0.0014088656439453,CARR13,CONTROL
0.003744305992576,CARR13,CONTROL
0.013576087343619,CARR13,CONTROL
0.00372766018557502,CARR13,CONTROL
0.043589747734508,CARR13,CONTROL
0.0468234088793134,CARR13,CONTROL
0.0248707356333819,CARR13,CONTROL
0.055998989187573,CARR13,CONTROL
0.039173057324391,CARR13,CONTROL
0.044935922080717,CARR13,CONTROL
0.029427941037087,CARR13,CONTROL
0.02062758948836,CARR13,CONTROL
0.00294268360623801,CARR13,CONTROL
0.030249997403474,CARR13,CONTROL
0.213945650205215,URES1,UWS
0.162089395395174,URES1,UWS
0.017820523254896,URES1,UWS
0.0884552108416961,URES1,UWS
0.0739554373635737,URES1,UWS
0.076837000046509,URES1,UWS
0.0886430382993,URES1,UWS
0.138220381988631,URES1,UWS
0.016750307177076,URES1,UWS
0.10461430061225,URES1,UWS
0.069695898037385,URES1,UWS
0.146585515849728,URES1,UWS
0.020213842203046,URES1,UWS
0.061199043536071,URES1,UWS
0.023068006149618,URES1,UWS
0.263510289422984,URES1,UWS
0.30298071195968,URES1,UWS
0.011065117138367,URES1,UWS
0.076661979489566,URES1,UWS
0.0937033446893566,URES1,UWS
0.220253680120363,URES1,UWS
0.192050162488743,URES1,UWS
0.151412754280287,URES1,UWS
0.063659912562773,URES1,UWS
0.071230986850538,URES1,UWS
0.0572702367093559,URES1,UWS
0.022766876673243,URES1,UWS
0.174000432468198,URES1,UWS
0.109903975166294,URES1,UWS
0.017387971270611,URES1,UWS
0.106852254055058,URES1,UWS
0.00165158546924699,URES1,UWS
0.04744272665587,URES1,UWS
0.06495774304221,URES1,UWS
0.071489607138407,URES1,UWS
0.078139212451467,URES1,UWS
0.0262576107879601,URES1,UWS
0.284790948080663,URES1,UWS
0.052103839798256,URES1,UWS
0.031458309927148,URES1,UWS
0.045917486099571,URES1,UWS
0.113678374501218,URES1,UWS
0.184754738072995,URES1,UWS
0.0062550686306608,URES1,UWS
0.013647286065915,URES1,UWS
0.109111852083196,URES1,UWS
0.0397893563862821,URES1,UWS
0.054318239428214,URES1,UWS
0.0015780173961791,URES1,UWS
0.382232173973937,URES1,UWS
0.0400360301914167,URES1,UWS
0.063910596721047,URES1,UWS
0.200970718396268,URES1,UWS
0.054004273669533,URES1,UWS
0.0748956310105811,URES1,UWS
0.065036796604366,URES2,UWS
0.11523102189694,URES2,UWS
0.068957572087729,URES2,UWS
0.099106636347293,URES2,UWS
0.0318067602955322,URES2,UWS
0.078574708331862,URES2,UWS
0.127705048325265,URES2,UWS
0.097055795814493,URES2,UWS
0.00371334635066295,URES2,UWS
0.120569163619175,URES2,UWS
0.239912488034445,URES2,UWS
0.00276578888955301,URES2,UWS
0.0253594206474975,URES2,UWS
0.0812310147091862,URES2,UWS
0.00740001337163854,URES2,UWS
0.057761034719747,URES2,UWS
0.04992576205099,URES2,UWS
0.103982247302243,URES2,UWS
0.467656448134012,URES2,UWS
0.12123630739101,URES2,UWS
0.039006034742036,URES2,UWS
0.143037898785945,URES2,UWS
0.13300320147964,URES2,UWS
0.078680496501747,URES2,UWS
0.030684307183124,URES2,UWS
0.147198085859507,URES2,UWS
0.49443976614421,URES2,UWS
0.114670569405609,URES2,UWS
0.026613717786575,URES2,UWS
0.022691797117733,URES2,UWS
0.035431511183034,URES2,UWS
0.00961029719106299,URES2,UWS
0.028578508613602,URES2,UWS
0.16387040710254,URES2,UWS
0.0092787704852529,URES2,UWS
0.130608095432558,URES2,UWS
0.11340922972368,URES2,UWS
0.112934389472053,URES2,UWS
0.0950966591543051,URES2,UWS
0.419015448261092,URES2,UWS
0.179823491287967,URES2,UWS
0.0676258515066029,URES2,UWS
0.0771784412686733,URES2,UWS
0.0249482382712081,URES2,UWS
0.125745798914124,URES2,UWS
0.030695416413816,URES2,UWS
0.0251647949433944,URES2,UWS
0.035171203392764,URES2,UWS
0.488082069517942,URES2,UWS
0.030426638350561,URES2,UWS
0.10083509699441,URES2,UWS
0.489886294331426,URES2,UWS
0.107779018374535,URES2,UWS
0.460388193029226,URES2,UWS
0.097436546341069,URES2,UWS
0.183130876074385,URES3,UWS
0.272451006271015,URES3,UWS
0.249002305386377,URES3,UWS
0.062523288805128,URES3,UWS
0.327491879570919,URES3,UWS
0.205677169655487,URES3,UWS
0.355775158475687,URES3,UWS
0.151112238494385,URES3,UWS
0.040118435517941,URES3,UWS
0.341714806128917,URES3,UWS
0.0348346951607631,URES3,UWS
0.510570541846691,URES3,UWS
0.134959872067614,URES3,UWS
0.120226760029718,URES3,UWS
0.040629422065493,URES3,UWS
0.048248585307947,URES3,UWS
0.00718262833470595,URES3,UWS
0.026542680952451,URES3,UWS
0.07627485514692,URES3,UWS
0.404328949413657,URES3,UWS
0.180330573033045,URES3,UWS
0.161073980525177,URES3,UWS
0.0273388985069071,URES3,UWS
0.0480505231463949,URES3,UWS
0.00347108154325904,URES3,UWS
0.109348817268153,URES3,UWS
0.074993902204966,URES3,UWS
0.189925429187639,URES3,UWS
0.253000207370085,URES3,UWS
0.0353219969856806,URES3,UWS
0.1523948264428,URES3,UWS
0.271490429285222,URES3,UWS
0.136709150122367,URES3,UWS
0.015602123245484,URES3,UWS
0.03009193526801,URES3,UWS
0.029510806195896,URES3,UWS
0.282771687853478,URES3,UWS
0.108288462936349,URES3,UWS
0.006878509491685,URES3,UWS
0.0791434848823352,URES3,UWS
0.0505947321083217,URES3,UWS
0.122376143384015,URES3,UWS
0.244936030716513,URES3,UWS
0.145521936084058,URES3,UWS
0.010325958593144,URES3,UWS
0.059482317315136,URES3,UWS
0.081198684903445,URES3,UWS
0.071624484172759,URES3,UWS
0.015811253794463,URES3,UWS
0.133081583578292,URES3,UWS
0.181887025353226,URES3,UWS
0.232109533214151,URES3,UWS
