Res-rhy,0.965329239672752,0.950574143382164,0.966300821513503,0.986350807159566,0.973343147215668,0.916542982080332,0.987349143725381,0.979021275883958,0.961793478251874,0.989523030333066,0.981011818095726,0.993435950768145,0.993413398138324
Res-ar,0.973352299388798,0.988473423254663,0.966565384252481,0.964301125290203,0.944906957248193,0.804464299640089,0.993880397621461,0.991669844860177,0.894941145299353,0.995679979696725,0.957705472268155,0.986689702787288,0.980185790755368
rhy-ar,0.991618250404509,0.937961036772861,0.979506738498802,0.973998575651425,0.963100489377094,0.851138721839483,0.989802412324683,0.971362984615112,0.943363957565096,0.995086304292793,0.976480435078005,0.989959724794107,0.985536244332162
