sp_corrmatrix,subj,cond
-0.146516713792033,U3,UWS
-0.443499761522905,U3,UWS
0.0670177176444954,U3,UWS
-0.454248490046234,U3,UWS
-0.539795692470867,U3,UWS
-0.0596885999978669,U3,UWS
-0.159809287717011,U3,UWS
0.125669176251716,U3,UWS
-0.629895624282528,U3,UWS
0.682145111357081,U3,UWS
0.224752155895332,U3,UWS
-0.463549992122131,U3,UWS
0.0792241090634559,U3,UWS
0.0935463068813306,U3,UWS
0.0634675605371909,U3,UWS
0.222133674488369,U3,UWS
-0.170325747028213,U3,UWS
-0.317470075591535,U3,UWS
-0.534953847307328,U3,UWS
-0.184731085944419,U3,UWS
0.587554620489918,U3,UWS
-0.241144932695078,U3,UWS
0.689863597093465,U3,UWS
-0.130323320351246,U3,UWS
0.503744608812744,U3,UWS
0.335395554452757,U3,UWS
0.58565857338288,U3,UWS
0.259411854302354,U3,UWS
0.477440311151686,U4,UWS
-0.193561247364174,U4,UWS
0.240614787466636,U4,UWS
0.665397065988665,U4,UWS
-0.0780237277126185,U4,UWS
-0.226189057887335,U4,UWS
-0.113020442337114,U4,UWS
-0.394756165705347,U4,UWS
-0.35450300610399,U4,UWS
-0.244562242001761,U4,UWS
0.338949171000595,U4,UWS
0.447498778024542,U4,UWS
-0.00679391836360037,U4,UWS
-0.0737807080811053,U4,UWS
0.0348964171601627,U4,UWS
-0.395646109791455,U4,UWS
-0.448349629360559,U4,UWS
-0.281290640290663,U4,UWS
-0.341452246582954,U4,UWS
0.244055603799264,U4,UWS
-0.325742416627913,U4,UWS
-0.0903277529941634,U4,UWS
0.235621293865388,U4,UWS
-0.262400695740674,U4,UWS
-0.206747121211128,U4,UWS
-0.007699552233917,U4,UWS
-0.230166345065938,U4,UWS
-0.215968141709203,U4,UWS
-0.216175806067296,U4,UWS
-0.0336166224803142,U4,UWS
-0.378018600685174,U4,UWS
-0.360985173495677,U4,UWS
-0.182186899316681,U4,UWS
-0.114993625564602,U4,UWS
0.0037523357702974,U4,UWS
-0.245621017302297,U4,UWS
0.374044873109259,U4,UWS
-0.0230019146414183,U4,UWS
-0.29828310902802,U4,UWS
-0.0942328021463996,U4,UWS
0.143668332465799,U4,UWS
-0.123427766871989,U4,UWS
-0.0319674040444468,U4,UWS
0.0062319867655773,U4,UWS
-0.176234944554541,U4,UWS
-0.277363884624339,U4,UWS
-0.107782602377524,U4,UWS
0.220121554076844,U4,UWS
-0.241047769787355,U4,UWS
0.495751246776433,U4,UWS
-0.0347529878427579,U4,UWS
0.364852881663318,U4,UWS
0.309025808029798,U4,UWS
0.424228154961049,U4,UWS
0.038014011453058,U4,UWS
0.115854515881967,U6,UWS
-0.357519103238812,U6,UWS
0.234656842851328,U6,UWS
0.290946860368118,U6,UWS
-0.118660527595732,U6,UWS
-0.201588355464271,U6,UWS
0.0290934856408598,U6,UWS
-0.296563343318133,U6,UWS
-0.13758427977098,U6,UWS
-0.0804136605093223,U6,UWS
-0.068839127814765,U6,UWS
0.30581818958507,U6,UWS
-0.0904874253398235,U6,UWS
0.1378234197168,U6,UWS
0.0970666644873945,U6,UWS
-0.364085044397308,U6,UWS
-0.238026758356454,U6,UWS
-0.0994566768161573,U6,UWS
-0.254583737687206,U6,UWS
-0.080516030746269,U6,UWS
-0.458526824339177,U6,UWS
0.00802903045419517,U6,UWS
0.2427426331103,U6,UWS
-0.354429435228373,U6,UWS
0.122901401054975,U6,UWS
0.26386715020684,U6,UWS
-0.135011250150268,U6,UWS
-0.0440456843175001,U6,UWS
-0.127582863899833,U6,UWS
-0.102384795027764,U6,UWS
-0.258058309578014,U6,UWS
-0.50343732948493,U6,UWS
0.0693705455837871,U6,UWS
-0.102293999411456,U6,UWS
0.0981651497059819,U6,UWS
-0.394465286121526,U6,UWS
0.653143536075829,U6,UWS
0.100982475951676,U6,UWS
-0.281943367462314,U6,UWS
0.0558713624515829,U6,UWS
0.33688444442572,U6,UWS
-0.159216382068718,U6,UWS
0.161935287480829,U6,UWS
-0.138927872980104,U6,UWS
-0.369123063404867,U6,UWS
-0.371157166431143,U6,UWS
0.0303024338687082,U6,UWS
0.0488669759389273,U6,UWS
-0.244051813300865,U6,UWS
0.408414025273788,U6,UWS
-0.233329092913405,U6,UWS
0.383699820836747,U6,UWS
-0.240709496233143,U6,UWS
0.245535174155297,U6,UWS
0.00674607905616268,U6,UWS
0.44949406596907,U7,UWS
-0.138897648751639,U7,UWS
0.297789726895048,U7,UWS
0.394846231281001,U7,UWS
0.172278071773968,U7,UWS
-0.290628715819609,U7,UWS
-0.171293433348732,U7,UWS
-0.307660198975379,U7,UWS
-0.429045878760174,U7,UWS
-0.305135194098888,U7,UWS
0.28971563904462,U7,UWS
0.225432189567174,U7,UWS
0.0448911490206303,U7,UWS
0.296116628000695,U7,UWS
-0.070313597259335,U7,UWS
-0.285073419349048,U7,UWS
-0.464455862048299,U7,UWS
-0.398167929855606,U7,UWS
-0.365193230679345,U7,UWS
0.0639844399627838,U7,UWS
-0.395240309238557,U7,UWS
-0.128995924521021,U7,UWS
0.504625466949365,U7,UWS
-0.309401761033515,U7,UWS
-0.304063649134023,U7,UWS
0.125441727627379,U7,UWS
-0.146476197848708,U7,UWS
-0.00558392870984234,U7,UWS
-0.26130825446478,U7,UWS
-0.161525569366586,U7,UWS
-0.212841463924248,U7,UWS
-0.335093030072829,U7,UWS
-0.222663700769509,U7,UWS
-0.012942925421842,U7,UWS
0.225495110128556,U7,UWS
-0.401038679747046,U7,UWS
0.218877021764494,U7,UWS
0.0805840471084097,U7,UWS
-0.339899847201903,U7,UWS
-0.0612339382039322,U7,UWS
-0.0945332635201706,U7,UWS
-0.0618766272291377,U7,UWS
-0.0191295579209037,U7,UWS
-0.216934125774291,U7,UWS
-0.230858584718197,U7,UWS
-0.226329992198142,U7,UWS
-0.0567724233804621,U7,UWS
0.382597828611876,U7,UWS
-0.071483497901371,U7,UWS
0.40737240042572,U7,UWS
-0.0144809160088253,U7,UWS
0.0693632579398737,U7,UWS
0.486580004258441,U7,UWS
0.226017877971828,U7,UWS
0.212338254074626,U7,UWS
0.476710586238935,U9,UWS
-0.0151341243526606,U9,UWS
0.505753868866985,U9,UWS
0.564648308120167,U9,UWS
-0.236287623916557,U9,UWS
-0.454886926129995,U9,UWS
0.122452928526721,U9,UWS
-0.44390975441911,U9,UWS
-0.627936772703392,U9,UWS
-0.269817486923772,U9,UWS
0.741628232496124,U9,UWS
0.617976505722785,U9,UWS
-0.127840626686728,U9,UWS
0.0641291830720259,U9,UWS
0.135812574261087,U9,UWS
-0.490479424218466,U9,UWS
-0.693750695070888,U9,UWS
-0.463620723316738,U9,UWS
-0.559216395341845,U9,UWS
0.430571746939046,U9,UWS
-0.486055186547096,U9,UWS
0.203153927046945,U9,UWS
0.518355622790174,U9,UWS
-0.661008695756155,U9,UWS
-0.544423332305649,U9,UWS
-0.143317523491581,U9,UWS
-0.490267515515661,U9,UWS
-0.0933581092919101,U9,UWS
-0.428336558756559,U9,UWS
-0.227924111065878,U9,UWS
-0.252118141240177,U9,UWS
-0.535939751965139,U9,UWS
-0.40577477865004,U9,UWS
-0.201318294648176,U9,UWS
-0.060074420966482,U9,UWS
-0.524941689075077,U9,UWS
0.721409541585685,U9,UWS
0.100084359192715,U9,UWS
-0.405886862860189,U9,UWS
0.0545203762113504,U9,UWS
0.717375035152846,U9,UWS
-0.27581864467806,U9,UWS
0.031841526662675,U9,UWS
0.152906878622025,U9,UWS
-0.451136552050875,U9,UWS
-0.587263270149023,U9,UWS
-0.0483262430596349,U9,UWS
0.396311106890264,U9,UWS
-0.372123824938533,U9,UWS
0.550133529337808,U9,UWS
-0.0523307194293696,U9,UWS
0.57050755573297,U9,UWS
0.657936164786747,U9,UWS
0.703521150575361,U9,UWS
0.44404843999162,U9,UWS
0.642225208837789,U10,UWS
0.00749766166379596,U10,UWS
0.363705180619795,U10,UWS
0.609823972819609,U10,UWS
-0.0694675000318685,U10,UWS
-0.486174472696607,U10,UWS
-0.0932394432648376,U10,UWS
-0.508358406451102,U10,UWS
-0.635618985945175,U10,UWS
-0.374968570453344,U10,UWS
0.446737377659148,U10,UWS
0.383701344572682,U10,UWS
0.154785101426965,U10,UWS
0.111168352358776,U10,UWS
-0.100828675613627,U10,UWS
-0.433473294322183,U10,UWS
-0.607912874232937,U10,UWS
-0.541684807130091,U10,UWS
-0.52387041902915,U10,UWS
0.350737346300532,U10,UWS
-0.375162681403102,U10,UWS
0.0958369362009351,U10,UWS
0.524335556718267,U10,UWS
-0.578203803707653,U10,UWS
-0.44740327891161,U10,UWS
-0.116799346655768,U10,UWS
-0.320544745773742,U10,UWS
0.0113519551502033,U10,UWS
-0.327242529978226,U10,UWS
-0.0179553877141315,U10,UWS
-0.339212729850656,U10,UWS
-0.508762732752452,U10,UWS
-0.371121403946413,U10,UWS
-0.186193975874334,U10,UWS
0.059773590909689,U10,UWS
-0.600202700887319,U10,UWS
0.455714952486211,U10,UWS
-0.108666483184376,U10,UWS
-0.477908217546965,U10,UWS
-0.0999895487886044,U10,UWS
0.302740332972348,U10,UWS
-0.0687579470817564,U10,UWS
0.102782178813517,U10,UWS
0.105886078449814,U10,UWS
-0.321719263818782,U10,UWS
-0.423495649895747,U10,UWS
0.0136738085082106,U10,UWS
0.51008077103294,U10,UWS
6.286661863202E-06,U10,UWS
0.517442027456746,U10,UWS
0.0501893393507341,U10,UWS
0.39762791389082,U10,UWS
0.661278323469985,U10,UWS
0.419982721741478,U10,UWS
0.35801665888917,U10,UWS
0.444160776373096,U11,UWS
-0.441178841371015,U11,UWS
0.562857254123541,U11,UWS
0.702598475743328,U11,UWS
-0.474072060807297,U11,UWS
-0.679518021218931,U11,UWS
0.434767103921268,U11,UWS
-0.413592950493911,U11,UWS
-0.770986186753284,U11,UWS
0.0050250363988769,U11,UWS
0.402203339768606,U11,UWS
0.459781396723469,U11,UWS
-0.028786833218564,U11,UWS
0.0724285807386991,U11,UWS
0.0524124835683185,U11,UWS
-0.323017658911697,U11,UWS
-0.590804708936913,U11,UWS
-0.193071165062442,U11,UWS
-0.436330276481987,U11,UWS
-0.085049864011338,U11,UWS
-0.676986092219313,U11,UWS
0.596445929447091,U11,UWS
0.81625830615813,U11,UWS
-0.778237557709866,U11,UWS
-0.173295943680519,U11,UWS
0.618651101248025,U11,UWS
-0.473179511062218,U11,UWS
0.153333241202735,U11,UWS
-0.597785597243727,U11,UWS
-0.425858000037821,U11,UWS
0.0476703254031621,U11,UWS
-0.525366436466155,U11,UWS
-0.486762067288906,U11,UWS
0.181904412648993,U11,UWS
-0.346728321083879,U11,UWS
-0.713772305979944,U11,UWS
0.834070877486196,U11,UWS
0.0246239114849437,U11,UWS
-0.699488965146288,U11,UWS
0.158422500411509,U11,UWS
0.762275888994664,U11,UWS
-0.426724481599099,U11,UWS
0.228664772671311,U11,UWS
0.642895933345669,U11,UWS
-0.561076578969696,U11,UWS
-0.70504313154904,U11,UWS
0.123452379519757,U11,UWS
0.833382855309512,U11,UWS
-0.409689846561215,U11,UWS
0.359793701611932,U11,UWS
-0.543222836922657,U11,UWS
0.459800819228467,U11,UWS
0.396102454910213,U11,UWS
0.366101910556885,U11,UWS
-0.114112168300917,U11,UWS
0.451897207904105,U12,UWS
-0.207420827606483,U12,UWS
0.312183381715184,U12,UWS
0.599273549880682,U12,UWS
-0.131514501695945,U12,UWS
-0.441623300763933,U12,UWS
-0.06019952709765,U12,UWS
-0.378338431648914,U12,UWS
-0.379816048893246,U12,UWS
-0.396137004675382,U12,UWS
0.409006484534345,U12,UWS
0.474561931635898,U12,UWS
0.179459223433461,U12,UWS
0.0638223556237502,U12,UWS
-0.0965091066521096,U12,UWS
-0.387987088107485,U12,UWS
-0.515186920828522,U12,UWS
-0.341639015328199,U12,UWS
-0.570582450557713,U12,UWS
0.253312268814076,U12,UWS
-0.397203966777934,U12,UWS
0.145236441082015,U12,UWS
0.529226188900384,U12,UWS
-0.46571243766488,U12,UWS
-0.298416668211735,U12,UWS
0.00375684635016826,U12,UWS
-0.292852414958271,U12,UWS
0.148056796435431,U12,UWS
-0.314771576049507,U12,UWS
-0.141897781991995,U12,UWS
-0.236968912608276,U12,UWS
-0.470893504172757,U12,UWS
-0.283311538381061,U12,UWS
-0.335050695760872,U12,UWS
0.0392886213117001,U12,UWS
-0.558158096070135,U12,UWS
0.360198847409559,U12,UWS
-0.124591776122667,U12,UWS
-0.392646413449968,U12,UWS
-0.111297611926633,U12,UWS
0.25430768537596,U12,UWS
-0.0875867342829567,U12,UWS
0.159103901555452,U12,UWS
-0.0058904718800345,U12,UWS
-0.161817501945773,U12,UWS
-0.341561600267037,U12,UWS
0.0391043340485012,U12,UWS
0.459070936453763,U12,UWS
-0.0573122220004708,U12,UWS
0.279820473055587,U12,UWS
-0.0818497022783646,U12,UWS
0.511382729372161,U12,UWS
0.316376641261838,U12,UWS
0.560007588733209,U12,UWS
0.161177603587679,U12,UWS
0.73866314423442,U13,UWS
0.037259702313344,U13,UWS
0.577230847529951,U13,UWS
0.560430401856106,U13,UWS
-0.0828730478674025,U13,UWS
-0.416587811021088,U13,UWS
-0.0239618418333086,U13,UWS
-0.600859128417784,U13,UWS
-0.665888263196555,U13,UWS
-0.428927785811055,U13,UWS
0.470528444176173,U13,UWS
0.610851933341517,U13,UWS
0.0467301208548157,U13,UWS
0.0543315533109847,U13,UWS
-0.0515011526825096,U13,UWS
-0.414959763303953,U13,UWS
-0.633711514351943,U13,UWS
-0.548039365896755,U13,UWS
-0.556086267651615,U13,UWS
0.427205177220567,U13,UWS
-0.463744879273097,U13,UWS
-0.105256006842268,U13,UWS
0.643882947282417,U13,UWS
-0.567636652481116,U13,UWS
-0.404146325210699,U13,UWS
-0.0336093166225681,U13,UWS
-0.314898559653912,U13,UWS
-0.0437694153434267,U13,UWS
-0.400227193820255,U13,UWS
-0.0197991188791261,U13,UWS
-0.386074709584289,U13,UWS
-0.568329798605227,U13,UWS
-0.404134615835452,U13,UWS
-0.267387133633119,U13,UWS
0.0381058658667045,U13,UWS
-0.610915439394187,U13,UWS
0.684661016327199,U13,UWS
-0.133964196666902,U13,UWS
-0.460208395787078,U13,UWS
-0.0442266083261455,U13,UWS
0.0201642806388574,U13,UWS
0.0129104123327172,U13,UWS
0.336531582743694,U13,UWS
0.081202900278562,U13,UWS
-0.28229908765576,U13,UWS
-0.447053228648835,U13,UWS
0.109116727749934,U13,UWS
0.508408243694515,U13,UWS
-0.01156371852341,U13,UWS
0.32215994274532,U13,UWS
-0.082789240987099,U13,UWS
0.276247043269289,U13,UWS
0.667936107779859,U13,UWS
0.48553350208972,U13,UWS
0.525260558986748,U13,UWS
0.40827180047069,U2,UWS
-0.0428066819330661,U2,UWS
0.42122354357179,U2,UWS
0.342114398083975,U2,UWS
-0.0969962827880008,U2,UWS
-0.280291749928455,U2,UWS
-0.384278632236084,U2,UWS
-0.34713489196802,U2,UWS
-0.318534100233447,U2,UWS
-0.23335472200727,U2,UWS
0.225365265509665,U2,UWS
0.228825648985066,U2,UWS
0.101305079649369,U2,UWS
-0.0412027789602714,U2,UWS
0.0147940323881722,U2,UWS
-0.49103434262274,U2,UWS
-0.476391578934564,U2,UWS
-0.400447904876528,U2,UWS
0.158924722772607,U2,UWS
0.13818848894048,U2,UWS
-0.178881990939582,U2,UWS
-0.0843109522592325,U2,UWS
0.226167624052031,U2,UWS
-0.281010245432314,U2,UWS
-0.299064579293806,U2,UWS
-0.0772616839194061,U2,UWS
-0.0407409741461253,U2,UWS
0.0627357137291998,U2,UWS
-0.167337409246671,U2,UWS
-0.130120841743649,U2,UWS
-0.46732863082681,U2,UWS
-0.416137649975393,U2,UWS
-0.306362224634224,U2,UWS
0.0115597147385621,U2,UWS
0.0608358846916838,U2,UWS
-0.352325139035301,U2,UWS
0.237801889527512,U2,UWS
0.112078654222555,U2,UWS
0.0282122764924835,U2,UWS
-0.431334664814685,U2,UWS
0.00574570039443373,U2,UWS
-0.0178237499200018,U2,UWS
0.071680305268858,U2,UWS
0.0799279221104559,U2,UWS
-0.101722112616232,U2,UWS
-0.149187975565822,U2,UWS
-0.103565613653281,U2,UWS
0.26418334445992,U2,UWS
0.0996157781491893,U2,UWS
0.581534488291487,U2,UWS
0.269540050144718,U2,UWS
0.0507793760176257,U2,UWS
0.531072491896738,U2,UWS
-0.157273017733979,U2,UWS
-0.25040175098516,U2,UWS
0.452492068631383,U8,UWS
0.102458289714038,U8,UWS
0.447761295455537,U8,UWS
0.261451321327324,U8,UWS
-0.226646885798068,U8,UWS
0.0320455778962837,U8,UWS
-0.368320666000612,U8,UWS
-0.445684590508425,U8,UWS
-0.361477799641239,U8,UWS
-0.435833696910195,U8,UWS
0.539754205210752,U8,UWS
0.564498013032597,U8,UWS
-0.122136870976533,U8,UWS
0.0136639195818849,U8,UWS
0.112994427091833,U8,UWS
-0.529824310359106,U8,UWS
-0.4804673430281,U8,UWS
-0.24820899221832,U8,UWS
-0.539265617537958,U8,UWS
0.399980230164443,U8,UWS
-0.284714505821431,U8,UWS
0.132281694629924,U8,UWS
0.0809122500689495,U8,UWS
-0.403821694014498,U8,UWS
-0.315314658711663,U8,UWS
-0.0950192666784962,U8,UWS
-0.398383069348415,U8,UWS
-0.088566311258654,U8,UWS
-0.204411696344205,U8,UWS
0.113288426002785,U8,UWS
-0.457534530734223,U8,UWS
-0.483219411071549,U8,UWS
-0.317940734009146,U8,UWS
-0.610381177834327,U8,UWS
-0.0277215168786518,U8,UWS
-0.223564054613642,U8,UWS
0.291084589176311,U8,UWS
-0.0525146282700891,U8,UWS
-0.167283767497869,U8,UWS
-0.0312566714738719,U8,UWS
-0.0590951048599786,U8,UWS
0.0310085406171524,U8,UWS
0.129668030086086,U8,UWS
0.132264207027611,U8,UWS
0.0718753975148326,U8,UWS
-0.144114173681867,U8,UWS
-0.0721236707651743,U8,UWS
-0.256358351337593,U8,UWS
-0.128418060320833,U8,UWS
0.364802937377135,U8,UWS
0.126965853475487,U8,UWS
0.438723836816724,U8,UWS
0.310234356059143,U8,UWS
0.509561305675795,U8,UWS
0.341014638544133,U8,UWS
0.485923283703505,U5,UWS
-0.201560912008164,U5,UWS
0.135721611519994,U5,UWS
0.0763367972926458,U5,UWS
0.211959560941447,U5,UWS
-0.152936731191591,U5,UWS
-0.247479736232569,U5,UWS
-0.267073253220782,U5,UWS
-0.332147733158583,U5,UWS
-0.303726827099192,U5,UWS
-0.330676839430837,U5,UWS
0.146814944583914,U5,UWS
-0.14280164782444,U5,UWS
0.516358379317319,U5,UWS
0.186500614660413,U5,UWS
-0.471623261907702,U5,UWS
-0.09094922989387,U5,UWS
-0.351875101859488,U5,UWS
-0.289434758888807,U5,UWS
-0.267970612878076,U5,UWS
-0.225660167680651,U5,UWS
-0.221949176700483,U5,UWS
-0.212824367654903,U5,UWS
0.120552966927707,U5,UWS
0.0352327517146689,U5,UWS
0.740272713608338,U5,UWS
-0.0848516955357583,U5,UWS
0.21030513843885,U5,UWS
-0.0886530282613507,U5,UWS
0.0521233205629525,U5,UWS
-0.0331988896320226,U5,UWS
-0.391059986480664,U5,UWS
-0.274551460315603,U5,UWS
-0.195556943547173,U5,UWS
-0.0811597747535814,U5,UWS
-0.192044363423126,U5,UWS
0.309973884824355,U5,UWS
-0.0674767530514878,U5,UWS
-0.15817284343548,U5,UWS
-0.0123092193355363,U5,UWS
0.220377827453509,U5,UWS
-0.368635758239384,U5,UWS
0.185630210664255,U5,UWS
-0.340222552311774,U5,UWS
-0.180473293272173,U5,UWS
-0.290729081959565,U5,UWS
0.270165870366608,U5,UWS
-0.120489212101581,U5,UWS
0.135231535540124,U5,UWS
0.0216085255918687,U5,UWS
0.157642770484148,U5,UWS
0.139327051786724,U5,UWS
0.0777599555275518,U5,UWS
0.265203441129008,U5,UWS
0.030916160278229,U5,UWS
0.290775030799464,S1,SLEEP
-0.311191906793403,S1,SLEEP
0.239745693754791,S1,SLEEP
0.605499119239971,S1,SLEEP
0.0413344719964649,S1,SLEEP
-0.493390427419402,S1,SLEEP
0.27706690216597,S1,SLEEP
-0.310919099902914,S1,SLEEP
-0.559154564250062,S1,SLEEP
-0.242942277526495,S1,SLEEP
0.415661269249935,S1,SLEEP
0.236555740033539,S1,SLEEP
0.0069713046351915,S1,SLEEP
0.29475961074704,S1,SLEEP
0.200060719459432,S1,SLEEP
-0.390512345911361,S1,SLEEP
-0.479333476632909,S1,SLEEP
-0.366141290213663,S1,SLEEP
-0.509937244069177,S1,SLEEP
0.241272267037493,S1,SLEEP
-0.559455757294903,S1,SLEEP
-0.0443799995491399,S1,SLEEP
0.59566931599444,S1,SLEEP
-0.641953429971675,S1,SLEEP
-0.322461543017202,S1,SLEEP
0.267463944529649,S1,SLEEP
-0.151334644971979,S1,SLEEP
-0.262639594317009,S1,SLEEP
-0.499966254725307,S1,SLEEP
-0.207612654074314,S1,SLEEP
-0.227595731277149,S1,SLEEP
-0.337716197911735,S1,SLEEP
-0.0252409523699144,S1,SLEEP
0.253676234696919,S1,SLEEP
0.424099169714139,S1,SLEEP
-0.401692979612942,S1,SLEEP
0.59719594399417,S1,SLEEP
-0.0151751713946676,S1,SLEEP
-0.547390770317999,S1,SLEEP
-0.27454379612592,S1,SLEEP
0.344555619999475,S1,SLEEP
-0.00390999655590133,S1,SLEEP
-0.0306722346699947,S1,SLEEP
-0.29999979407597,S1,SLEEP
-0.532799423709719,S1,SLEEP
-0.503649495544713,S1,SLEEP
-0.0721200491209529,S1,SLEEP
0.324209099696991,S1,SLEEP
-0.225147355754342,S1,SLEEP
0.425943799376566,S1,SLEEP
-0.204037979655365,S1,SLEEP
0.250193479045964,S1,SLEEP
0.427231126677249,S1,SLEEP
0.392279055346236,S1,SLEEP
0.457659115629909,S1,SLEEP
0.415994349703625,S3,SLEEP
-0.269606467960943,S3,SLEEP
0.349429563301339,S3,SLEEP
0.545953646344565,S3,SLEEP
-0.0904697941329739,S3,SLEEP
-0.491051337259361,S3,SLEEP
0.193545743902792,S3,SLEEP
-0.347764261164039,S3,SLEEP
-0.591195727736119,S3,SLEEP
-0.174199517306413,S3,SLEEP
0.396190301962616,S3,SLEEP
0.390074727693272,S3,SLEEP
-0.0269947132767922,S3,SLEEP
0.120314942993167,S3,SLEEP
0.0517749502426779,S3,SLEEP
-0.421605940723031,S3,SLEEP
-0.479912512999544,S3,SLEEP
-0.36925005076122,S3,SLEEP
-0.419773451945431,S3,SLEEP
0.2909929517459,S3,SLEEP
-0.576302199777929,S3,SLEEP
-0.130909527969152,S3,SLEEP
0.613142031964164,S3,SLEEP
-0.575690314542293,S3,SLEEP
-0.421009603060472,S3,SLEEP
0.214937702622116,S3,SLEEP
-0.144269799299371,S3,SLEEP
-0.197435341231532,S3,SLEEP
-0.495929469595562,S3,SLEEP
-0.229296639937656,S3,SLEEP
-0.0961459272636676,S3,SLEEP
-0.594141045745105,S3,SLEEP
-0.207096422965609,S3,SLEEP
0.217067176020544,S3,SLEEP
0.334292574575917,S3,SLEEP
-0.502924424135993,S3,SLEEP
0.510974025945343,S3,SLEEP
0.214596066776132,S3,SLEEP
-0.509367295035637,S3,SLEEP
-0.195624417676027,S3,SLEEP
0.297746129627647,S3,SLEEP
-0.14493444991165,S3,SLEEP
0.344191395741354,S3,SLEEP
-0.119522269440522,S3,SLEEP
-0.499979399044192,S3,SLEEP
-0.515971914954073,S3,SLEEP
-0.0009505956355997,S3,SLEEP
0.49221796997907,S3,SLEEP
-0.21976697943479,S3,SLEEP
0.401924152595291,S3,SLEEP
-0.164379254799319,S3,SLEEP
0.346909179790371,S3,SLEEP
0.392104097329909,S3,SLEEP
0.135955919009375,S3,SLEEP
0.405999750699315,S3,SLEEP
0.43393907242596,S4,SLEEP
-0.334996693537149,S4,SLEEP
0.362733372006602,S4,SLEEP
0.560996976910014,S4,SLEEP
-0.111977900073413,S4,SLEEP
-0.599177916993202,S4,SLEEP
0.294596112937155,S4,SLEEP
-0.337236253174331,S4,SLEEP
-0.649479536531301,S4,SLEEP
-0.149520171656554,S4,SLEEP
0.361156316226559,S4,SLEEP
0.406614947450994,S4,SLEEP
0.151136967220293,S4,SLEEP
0.233972553217469,S4,SLEEP
-0.027796927364995,S4,SLEEP
-0.35711717637299,S4,SLEEP
-0.556799501295917,S4,SLEEP
-0.419943292297353,S4,SLEEP
-0.499999917903759,S4,SLEEP
0.271293901144646,S4,SLEEP
-0.564670149127595,S4,SLEEP
0.0370094945336345,S4,SLEEP
0.640439665917167,S4,SLEEP
-0.69139624095907,S4,SLEEP
-0.391914392941706,S4,SLEEP
0.35602909794244,S4,SLEEP
-0.177736549294299,S4,SLEEP
-0.223267242475306,S4,SLEEP
-0.477424094769444,S4,SLEEP
-0.247527792192909,S4,SLEEP
-0.173995194506499,S4,SLEEP
-0.512227395903143,S4,SLEEP
-0.221772551217992,S4,SLEEP
0.190916726114473,S4,SLEEP
0.354064113049552,S4,SLEEP
-0.491900595950707,S4,SLEEP
0.490904994920296,S4,SLEEP
0.0967211299052451,S4,SLEEP
-0.573472365190507,S4,SLEEP
-0.321994219712704,S4,SLEEP
0.349951139720217,S4,SLEEP
-0.197121622264742,S4,SLEEP
0.0699365259966699,S4,SLEEP
-0.0331569164396996,S4,SLEEP
-0.562307651940129,S4,SLEEP
-0.55432032976974,S4,SLEEP
0.00637921593132742,S4,SLEEP
0.640747453939006,S4,SLEEP
-0.170207351112501,S4,SLEEP
0.544995309439271,S4,SLEEP
-0.245309599037711,S4,SLEEP
0.340173900539491,S4,SLEEP
0.420201491475733,S4,SLEEP
0.370293546690966,S4,SLEEP
0.335299119060745,S4,SLEEP
0.369419353375629,S5,SLEEP
-0.247906492170279,S5,SLEEP
0.416402769055024,S5,SLEEP
0.59393991900615,S5,SLEEP
-0.141275149724942,S5,SLEEP
-0.576133909629615,S5,SLEEP
0.251097952967939,S5,SLEEP
-0.359115209549634,S5,SLEEP
-0.617916499597906,S5,SLEEP
-0.146737745220604,S5,SLEEP
0.460542999024447,S5,SLEEP
0.326999177561679,S5,SLEEP
0.0736969690061294,S5,SLEEP
0.245262497932534,S5,SLEEP
0.0314630919946655,S5,SLEEP
-0.369692930599769,S5,SLEEP
-0.440227553795434,S5,SLEEP
-0.399179526935706,S5,SLEEP
-0.514991326912974,S5,SLEEP
0.394240924626475,S5,SLEEP
-0.607310599526991,S5,SLEEP
-0.132043979074964,S5,SLEEP
0.653744475459544,S5,SLEEP
-0.692971290239179,S5,SLEEP
-0.460926597917792,S5,SLEEP
0.296039130399357,S5,SLEEP
-0.135335994976319,S5,SLEEP
-0.214915361947596,S5,SLEEP
-0.523555457359604,S5,SLEEP
-0.134245924923205,S5,SLEEP
-0.302999555674495,S5,SLEEP
-0.592629964379909,S5,SLEEP
-0.0922599473925931,S5,SLEEP
0.205219222337013,S5,SLEEP
0.30071199473015,S5,SLEEP
-0.601409709466604,S5,SLEEP
0.670212279171352,S5,SLEEP
0.195229667535263,S5,SLEEP
-0.610931244976421,S5,SLEEP
-0.249912525142999,S5,SLEEP
0.125241796594777,S5,SLEEP
0.0332547595660923,S5,SLEEP
0.324277996354473,S5,SLEEP
-0.199959342749633,S5,SLEEP
-0.504617317505194,S5,SLEEP
-0.529409316091655,S5,SLEEP
-0.0445652603554137,S5,SLEEP
0.593932026524179,S5,SLEEP
-0.0992631647903141,S5,SLEEP
0.50690092454006,S5,SLEEP
-0.247979063616999,S5,SLEEP
0.195914439529995,S5,SLEEP
0.290950996416533,S5,SLEEP
0.199994469934291,S5,SLEEP
0.496930692090439,S5,SLEEP
0.497921034955695,S6,SLEEP
-0.314722506199927,S6,SLEEP
0.271921999659246,S6,SLEEP
0.632709161711946,S6,SLEEP
0.0120599959496557,S6,SLEEP
-0.551246991296466,S6,SLEEP
